Date,Symbol,Series,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,sma,std,upper_band,lower_band,Call
2018-06-28,HEROMOTOCO,EQ,3538.0,3538.0,3550.95,3476.0,3507.05,3516.05,3513.03,532529,1870790038.7,47652,388640,72.98,3630.6850000000004,50.01603716493427,3730.717074329869,3530.652925670132,1
2018-06-29,HEROMOTOCO,EQ,3516.05,3520.5,3534.95,3456.35,3467.7,3473.5,3490.7,398443,1390845031.35,43848,271501,68.14,3623.0450000000005,61.1516576786102,3745.348315357221,3500.74168464278,1
2018-07-02,HEROMOTOCO,EQ,3473.5,3480.0,3527.65,3402.3,3406.0,3415.4,3445.25,236235,813888037.25,24734,114616,48.52,3613.1349999999998,76.81627277574496,3766.7675455514895,3459.50245444851,1
2018-07-03,HEROMOTOCO,EQ,3415.4,3455.0,3484.95,3432.55,3447.7,3447.65,3462.46,289618,1002790060.25,33406,85890,29.66,3604.9975,85.27586268445863,3775.549225368917,3434.4457746310827,1
2018-07-04,HEROMOTOCO,EQ,3447.65,3460.0,3479.05,3415.45,3470.4,3458.8,3452.59,266759,921008213.65,28431,143889,53.94,3596.1775000000002,90.92308848546931,3778.023676970939,3414.3313230290614,1
2018-07-05,HEROMOTOCO,EQ,3458.8,3480.9,3517.9,3458.85,3508.75,3505.75,3492.91,273797,956347667.4,25463,147750,53.96,3588.8900000000003,92.08907387044012,3773.0681477408807,3404.71185225912,1
2018-07-06,HEROMOTOCO,EQ,3505.75,3509.3,3670.0,3486.0,3647.8,3637.1,3615.44,1032128,3731598907.35,58363,380987,36.91,3588.9875000000006,92.1416470712326,3773.270794142466,3404.7042058575353,2
2018-07-09,HEROMOTOCO,EQ,3637.1,3659.95,3662.9,3597.15,3616.95,3611.5,3632.17,314206,1141248519.45,35785,137844,43.87,3588.9475000000007,92.13116718627225,3773.209834372545,3404.685165627456,2
2018-07-10,HEROMOTOCO,EQ,3611.5,3644.8,3644.8,3574.8,3586.85,3583.5,3597.76,470962,1694410151.25,49229,254150,53.96,3583.7300000000005,89.14164128243246,3762.013282564865,3405.4467174351357,2
2018-07-11,HEROMOTOCO,EQ,3583.5,3554.85,3564.5,3524.0,3549.8,3536.6,3541.78,377121,1335681114.25,48877,183533,48.67,3575.7200000000003,85.57287506779184,3746.8657501355838,3404.5742498644167,2
2018-07-12,HEROMOTOCO,EQ,3536.6,3569.0,3570.0,3484.0,3501.0,3498.85,3517.55,456469,1605652592.45,56813,275006,60.25,3565.8825000000006,82.31322601885427,3730.508952037709,3401.256047962292,1
2018-07-13,HEROMOTOCO,EQ,3498.85,3520.0,3523.7,3444.0,3452.0,3455.9,3468.7,310931,1078527908.55,39106,200844,64.59,3553.9925000000003,80.02146796657527,3714.035435933151,3393.9495640668497,1
2018-07-16,HEROMOTOCO,EQ,3455.9,3465.0,3466.0,3416.35,3417.35,3426.0,3430.28,183060,627947832.9,16584,101552,55.47,3541.9850000000006,80.32317798152555,3702.6313559630516,3381.3386440369495,1
2018-07-17,HEROMOTOCO,EQ,3426.0,3415.0,3514.6,3398.55,3501.3,3488.6,3465.25,318577,1103948890.2,32729,150501,47.24,3533.777500000001,76.7148710537182,3687.2072421074377,3380.3477578925645,1
2018-07-18,HEROMOTOCO,EQ,3488.6,3500.0,3515.0,3473.2,3500.0,3506.15,3494.95,211820,740300676.6,18995,113888,53.77,3526.2950000000005,71.29342241011038,3668.8818448202214,3383.7081551797796,2
2018-07-19,HEROMOTOCO,EQ,3506.15,3506.05,3508.0,3440.0,3450.1,3451.1,3479.63,147907,514661701.8,23273,62517,42.27,3517.090000000001,68.31492015503254,3653.719840310066,3380.460159689936,1
2018-07-20,HEROMOTOCO,EQ,3451.1,3452.0,3489.0,3322.0,3382.0,3376.95,3401.75,560441,1906477807.65,41675,275393,49.14,3504.055000000001,68.96906991733346,3641.993139834668,3366.1168601653344,1
2018-07-23,HEROMOTOCO,EQ,3376.95,3383.0,3386.8,3087.0,3154.85,3165.45,3174.71,1902639,6040324664.65,119326,897691,47.18,3482.9850000000006,99.81492228381994,3682.6148445676404,3283.355155432361,1
2018-07-24,HEROMOTOCO,EQ,3165.45,3173.8,3205.45,3033.75,3108.0,3108.25,3137.41,1620867,5085316472.3,90913,712474,43.96,3460.0550000000003,128.18051405814018,3716.416028116281,3203.6939718837198,1
2018-07-25,HEROMOTOCO,EQ,3108.25,3147.05,3164.8,3061.65,3121.95,3110.05,3129.89,964916,3020081964.05,60185,378928,39.27,3438.6575000000003,148.5802381800148,3735.8179763600297,3141.497023639971,1
2018-07-26,HEROMOTOCO,EQ,3110.05,3082.0,3189.95,3068.05,3145.05,3136.75,3121.37,1770364,5525961961.8,104039,531890,30.04,3419.6925,161.8008475963366,3743.294195192673,3096.090804807327,1
2018-07-27,HEROMOTOCO,EQ,3136.75,3150.0,3238.4,3132.05,3203.0,3203.95,3197.77,820125,2622574580.7,69185,353404,43.09,3406.215,168.1834040407523,3742.5818080815047,3069.8481919184956,1
2018-07-30,HEROMOTOCO,EQ,3203.95,3223.0,3228.0,3175.0,3211.0,3209.95,3203.83,317977,1018744482.95,33311,149113,46.89,3395.9425,173.7742927167552,3743.4910854335103,3048.39391456649,1
2018-07-31,HEROMOTOCO,EQ,3209.95,3215.0,3302.0,3191.05,3292.8,3294.45,3268.14,753969,2464073468.25,45852,423538,56.17,3388.2825000000003,174.74886361726146,3737.7802272345234,3038.784772765477,1
2018-08-01,HEROMOTOCO,EQ,3294.45,3296.0,3333.35,3257.15,3280.0,3280.4,3296.81,463790,1529026140.55,31290,150655,32.48,3379.3625,175.5113925489498,3730.3852850978997,3028.3397149021007,1
2018-08-02,HEROMOTOCO,EQ,3280.4,3296.0,3296.0,3218.25,3262.05,3263.7,3255.52,352679,1148153614.45,32537,133682,37.9,3367.2599999999998,174.6809622682024,3716.6219245364045,3017.898075463595,1
2018-08-03,HEROMOTOCO,EQ,3263.7,3270.0,3282.45,3229.0,3245.0,3250.55,3257.78,311563,1015004912.4,32561,112467,36.1,3347.9325,164.33148245238232,3676.5954649047644,3019.2695350952354,1
2018-08-06,HEROMOTOCO,EQ,3250.55,3279.0,3309.0,3251.05,3304.0,3297.1,3285.56,338084,1110795742.6,36723,190588,56.37,3332.2125,152.39588928959316,3637.0042785791866,3027.4207214208136,1
2018-08-07,HEROMOTOCO,EQ,3297.1,3304.0,3329.95,3268.05,3306.0,3297.75,3293.95,248243,817700116.2,20857,119685,48.21,3317.925,140.53005625318633,3598.985112506373,3036.8648874936275,1
2018-08-08,HEROMOTOCO,EQ,3297.75,3298.0,3322.4,3287.05,3295.0,3299.05,3302.97,234708,775232958.35,32950,154733,65.93,3306.0474999999997,130.77526874172733,3567.5980374834544,3044.496962516545,1
2018-08-09,HEROMOTOCO,EQ,3299.05,3306.0,3343.65,3262.0,3270.0,3281.35,3307.4,440547,1457064264.5,30983,229957,52.2,3295.1724999999997,122.691975754207,3540.556451508414,3049.7885484915855,1
2018-08-10,HEROMOTOCO,EQ,3281.35,3299.9,3340.0,3262.35,3304.0,3319.4,3312.92,356538,1181183149.25,25288,163270,45.79,3288.3475,116.94243464086944,3522.2323692817386,3054.462630718261,1
2018-08-13,HEROMOTOCO,EQ,3319.4,3300.0,3347.0,3277.15,3310.0,3308.2,3321.8,293422,974688314.7,21263,136937,46.67,3282.4574999999995,112.52770334337222,3507.512906686744,3057.402093313255,1
2018-08-14,HEROMOTOCO,EQ,3308.2,3317.0,3333.0,3253.6,3266.4,3266.35,3290.68,249075,819625325.25,20998,112343,45.1,3271.3450000000003,101.53613940494401,3474.417278809888,3068.2727211901124,1
2018-08-16,HEROMOTOCO,EQ,3266.35,3262.0,3304.45,3235.1,3295.0,3282.65,3278.01,274268,899054148.05,20074,128102,46.71,3260.17,85.34110103761715,3430.8522020752343,3089.487797924766,2
2018-08-17,HEROMOTOCO,EQ,3282.65,3315.0,3319.7,3235.55,3250.0,3242.3,3278.97,284947,934331257.75,29287,148987,52.29,3249.73,72.5708970955994,3394.8717941911987,3104.5882058088014,2
2018-08-20,HEROMOTOCO,EQ,3242.3,3266.6,3324.0,3250.35,3309.0,3304.0,3299.13,301515,994737327.65,32202,150056,49.77,3246.0825000000004,67.49595947943494,3381.0744189588704,3111.0905810411305,2
2018-08-21,HEROMOTOCO,EQ,3304.0,3310.0,3349.9,3297.05,3314.6,3316.75,3322.08,317643,1055235267.7,33716,157890,49.71,3253.6475000000005,66.45382147141609,3386.555142942833,3120.739857057168,2
2018-08-23,HEROMOTOCO,EQ,3316.75,3331.0,3334.95,3265.0,3285.0,3284.75,3286.66,182542,599953425.1,23656,96162,52.68,3262.4725000000008,57.204810882957325,3376.8821217659156,3148.062878234086,2
2018-08-24,HEROMOTOCO,EQ,3284.75,3277.4,3287.95,3202.1,3220.0,3212.3,3234.29,320734,1037346967.95,35704,167717,52.29,3267.5850000000005,46.41762681292988,3360.4202536258604,3174.7497463741406,2
2018-08-27,HEROMOTOCO,EQ,3212.3,3230.0,3240.0,3210.1,3223.7,3223.75,3223.75,250565,807758326.45,21704,149472,59.65,3271.9350000000004,36.53591275785682,3345.006825515714,3198.863174484287,2
2018-08-28,HEROMOTOCO,EQ,3223.75,3228.0,3244.8,3188.7,3229.9,3232.75,3216.81,363420,1169052799.1,52052,181488,49.94,3273.375000000001,34.20881503812859,3341.7926300762583,3204.9573699237435,2
2018-08-29,HEROMOTOCO,EQ,3232.75,3216.0,3274.85,3201.0,3244.2,3246.1,3241.06,294701,955144631.8,23126,106061,35.99,3275.1825000000013,31.53149751476186,3338.245495029525,3212.1195049704775,2
2018-08-30,HEROMOTOCO,EQ,3246.1,3227.0,3255.0,3210.05,3217.0,3223.7,3228.5,381370,1231253733.8,38451,202899,53.2,3271.6450000000013,33.18164084958386,3338.008281699169,3205.2817183008337,2
2018-08-31,HEROMOTOCO,EQ,3223.7,3208.0,3260.0,3201.05,3259.3,3253.8,3244.8,401621,1303177936.05,37708,260971,64.98,3270.3150000000014,33.34494398661905,3337.0048879732394,3203.6251120267634,2
2018-09-03,HEROMOTOCO,EQ,3253.8,3280.0,3295.75,3235.0,3236.65,3242.45,3261.1,292015,952291219.3,21825,182650,62.55,3269.2525000000014,33.90073929868005,3337.0539785973615,3201.4510214026413,2
2018-09-04,HEROMOTOCO,EQ,3242.45,3257.7,3259.0,3180.0,3182.0,3184.15,3204.63,178340,571513162.4,19510,79728,44.71,3265.9325000000013,38.73536829018145,3343.403236580364,3188.4617634196384,2
2018-09-05,HEROMOTOCO,EQ,3184.15,3179.0,3203.95,3134.45,3143.8,3145.4,3169.55,355010,1125220961.65,21287,213683,60.19,3258.3475000000008,46.40449863340884,3351.1564972668184,3165.538502733183,2
2018-09-06,HEROMOTOCO,EQ,3145.4,3151.35,3180.0,3116.6,3152.0,3164.85,3153.57,303246,956307749.95,26942,144177,47.54,3251.702500000001,49.85256018075588,3351.4076203615127,3151.997379638489,2
2018-09-07,HEROMOTOCO,EQ,3164.85,3180.0,3345.0,3161.85,3339.0,3329.35,3264.04,666688,2176093751.45,47571,351056,52.66,3253.217500000001,51.7899204656568,3356.797340931315,3149.6376590686873,2
2018-09-10,HEROMOTOCO,EQ,3329.35,3333.0,3334.85,3258.2,3287.0,3278.3,3280.79,302172,991361501.7,28917,118742,39.3,3253.0650000000014,51.70714625350312,3356.479292507008,3149.650707492995,2
2018-09-11,HEROMOTOCO,EQ,3278.3,3294.0,3294.0,3170.0,3179.75,3184.2,3209.93,479594,1539463866.05,55646,202832,42.29,3246.305000000001,51.41526217192141,3349.135524343844,3143.4744756561586,2
2018-09-12,HEROMOTOCO,EQ,3184.2,3199.0,3202.4,3107.75,3165.25,3163.75,3154.57,424166,1338060463.7,35704,206332,48.64,3239.082500000002,52.399327725167026,3343.881155450336,3134.2838445496677,2
2018-09-14,HEROMOTOCO,EQ,3163.75,3187.0,3200.6,3151.15,3190.75,3186.65,3178.84,329042,1045971521.85,43615,172126,52.31,3235.0975000000017,53.2403425267458,3341.578185053493,3128.61681494651,2
2018-09-17,HEROMOTOCO,EQ,3186.65,3180.0,3180.0,3110.25,3126.0,3127.9,3142.14,260149,817423623.65,23744,118744,45.64,3227.3600000000015,57.07282190322053,3341.5056438064425,3113.2143561935604,2
2018-09-18,HEROMOTOCO,EQ,3127.9,3140.0,3153.2,3104.5,3107.75,3111.45,3128.49,337805,1056818051.7,40520,192558,57.0,3220.817500000002,62.51091331032848,3345.839326620659,3095.795673379345,1
2018-09-19,HEROMOTOCO,EQ,3111.45,3130.0,3180.0,3102.05,3138.0,3153.95,3157.85,299509,945805359.6,22839,125116,41.77,3213.3150000000014,60.98785707436289,3335.290714148727,3091.3392858512757,2
2018-09-21,HEROMOTOCO,EQ,3153.95,3169.85,3188.75,3020.0,3182.0,3175.2,3155.37,579823,1829553682.55,44791,371814,64.13,3206.2375000000015,56.39288373121959,3319.023267462441,3093.4517325375623,2
2018-09-24,HEROMOTOCO,EQ,3175.2,3175.3,3183.0,3080.05,3120.0,3110.2,3118.02,615568,1919353128.85,25275,453747,73.71,3197.510000000001,57.104978582815605,3311.7199571656324,3083.30004283437,2
2018-09-25,HEROMOTOCO,EQ,3110.2,3121.95,3125.0,3082.0,3112.6,3112.6,3101.63,463611,1437951343.4,46999,272009,58.67,3192.5250000000015,60.02304491650722,3312.571089833016,3072.478910166987,1
2018-09-26,HEROMOTOCO,EQ,3112.6,3140.0,3140.0,3086.7,3095.85,3100.05,3100.74,357504,1108528086.0,34282,215624,60.31,3186.3400000000015,62.938605423284756,3312.217210846571,3060.462789153432,1
2018-09-27,HEROMOTOCO,EQ,3100.05,3114.0,3130.9,3075.0,3088.35,3088.1,3093.07,932370,2883883719.4,39854,652426,69.98,3179.107500000002,65.58045335188217,3310.2684067037662,3047.9465932962376,1
2018-09-28,HEROMOTOCO,EQ,3088.1,3092.0,3099.9,2877.85,2913.25,2933.25,2954.74,832489,2459788185.55,85166,408568,49.08,3163.465000000002,83.59655007359255,3330.6581001471873,2996.2718998528167,1
2018-10-01,HEROMOTOCO,EQ,2933.25,2910.0,2985.7,2850.0,2965.5,2973.0,2903.2,663628,1926642821.7,50106,391459,58.99,3150.9300000000026,92.41935802004976,3335.768716040102,2966.091283959903,1
2018-10-03,HEROMOTOCO,EQ,2973.0,2989.0,2995.0,2900.0,2907.0,2913.5,2952.46,503936,1487848953.8,68820,217993,43.26,3133.9150000000022,103.18251088545705,3340.2800217709164,2927.549978229088,1
2018-10-04,HEROMOTOCO,EQ,2913.5,2881.1,2887.0,2713.15,2753.0,2763.5,2776.43,1172793,3256181792.2,130263,534651,45.59,3109.9675000000025,129.0132084985911,3367.993916997185,2851.94108300282,1
2018-10-05,HEROMOTOCO,EQ,2763.5,2758.0,2779.95,2692.0,2748.9,2740.75,2728.11,811688,2214376362.65,70059,364381,44.89,3087.7975000000024,151.69777647728844,3391.1930529545793,2784.4019470454255,1
2018-10-08,HEROMOTOCO,EQ,2740.75,2725.0,2885.0,2710.05,2873.1,2873.05,2820.3,762339,2150025301.5,65590,314468,41.25,3074.1800000000026,158.33372600134518,3390.847452002693,2757.512547997312,1
2018-10-09,HEROMOTOCO,EQ,2873.05,2896.6,2931.9,2870.15,2886.55,2891.75,2897.0,699147,2025425663.4,60980,383324,54.83,3060.5250000000024,161.84012294462738,3384.205245889257,2736.8447541107475,1
2018-10-10,HEROMOTOCO,EQ,2891.75,2918.0,2993.65,2907.9,2919.95,2920.1,2950.6,1165353,3438495672.05,58215,881948,75.68,3040.0625000000027,151.61070375608756,3343.283907512178,2736.8410924878276,1
2018-10-11,HEROMOTOCO,EQ,2920.1,2877.0,2934.9,2846.4,2879.95,2871.0,2881.48,635575,1831393999.1,82449,391245,61.56,3019.6975000000025,145.14251841314697,3309.9825368262964,2729.4124631737086,1
2018-10-12,HEROMOTOCO,EQ,2871.0,2892.5,2939.8,2875.0,2886.65,2893.95,2897.89,384692,1114795703.15,48451,199213,51.79,3005.185000000002,142.31169839473768,3289.8083967894777,2720.5616032105268,1
2018-10-15,HEROMOTOCO,EQ,2893.95,2902.0,2914.5,2867.0,2881.3,2881.25,2880.97,209679,604078152.3,19500,75974,36.23,2991.060000000002,139.74158161253794,3270.543163225078,2711.5768367749265,1
2018-10-16,HEROMOTOCO,EQ,2881.25,2871.0,2911.3,2871.0,2894.0,2895.2,2892.78,609045,1761832055.35,32965,300064,49.27,2976.487500000002,133.32055145694525,3243.1286029138923,2709.8463970861117,1
2018-10-17,HEROMOTOCO,EQ,2895.2,2915.0,2995.0,2766.25,2803.55,2807.55,2882.51,1625059,4684245620.75,94535,459781,28.29,2960.470000000002,133.41584120412722,3227.3016824082565,2693.6383175917476,1
2018-10-19,HEROMOTOCO,EQ,2807.55,2802.9,2803.95,2675.1,2718.15,2712.75,2720.67,782281,2128328665.8,50597,388359,49.64,2940.5350000000026,139.32508379210975,3219.185167584222,2661.884832415783,1
2018-10-22,HEROMOTOCO,EQ,2712.75,2750.0,2766.0,2691.45,2740.0,2731.8,2732.43,312603,854165533.85,27216,117277,37.52,2919.4275000000025,137.25349336458976,3193.934486729182,2644.920513270823,1
2018-10-23,HEROMOTOCO,EQ,2731.8,2717.0,2744.9,2694.0,2738.2,2724.25,2717.63,463980,1260926162.4,43791,316521,68.22,2896.880000000003,129.86608426413372,3156.61216852827,2637.1478314717356,1
2018-10-24,HEROMOTOCO,EQ,2724.25,2767.1,2767.1,2660.15,2696.7,2701.65,2700.47,516142,1393824649.05,39502,247583,47.97,2876.452500000003,126.6371676493785,3129.72683529876,2623.1781647012463,1
2018-10-25,HEROMOTOCO,EQ,2701.65,2688.7,2715.0,2648.0,2698.35,2695.1,2682.78,700158,1878369108.35,61809,449775,64.24,2855.577500000003,119.89255000226696,3095.362600004537,2615.792399995469,1
2018-10-26,HEROMOTOCO,EQ,2695.1,2704.0,2757.0,2672.0,2710.0,2705.35,2712.97,657518,1783829113.65,35021,457728,69.61,2835.842500000003,109.57389752915658,3054.990295058316,2616.69470494169,1
2018-10-29,HEROMOTOCO,EQ,2705.35,2738.0,2769.0,2708.0,2745.0,2749.85,2741.29,453890,1244243492.0,34438,293416,64.64,2818.930000000003,93.51682989535796,3005.963659790719,2631.8963402092872,1
2018-10-30,HEROMOTOCO,EQ,2749.85,2759.0,2809.95,2735.0,2774.75,2773.9,2770.62,403508,1117966029.5,38944,202795,50.26,2810.962500000003,89.98583788424641,2990.9341757684956,2630.99082423151,1
2018-10-31,HEROMOTOCO,EQ,2773.9,2784.5,2820.0,2712.85,2753.0,2762.35,2771.1,762180,2112079679.25,70489,427828,56.13,2800.430000000003,81.9948400173244,2964.4196800346517,2636.4403199653543,1
2018-11-01,HEROMOTOCO,EQ,2762.35,2778.0,2805.0,2749.0,2793.2,2792.25,2776.59,172451,478825681.55,20122,47825,27.73,2794.367500000003,77.55708640291148,2949.481672805826,2639.25332719418,1
2018-11-02,HEROMOTOCO,EQ,2792.25,2849.95,2939.85,2838.55,2897.0,2896.6,2909.25,548045,1594401410.6,38884,152879,27.9,2801.0225000000028,80.4264398705805,2961.8753797411637,2640.169620258842,2
2018-11-05,HEROMOTOCO,EQ,2896.6,2899.0,2900.7,2815.0,2845.4,2847.8,2845.46,248031,705762623.6,30840,91246,36.79,2806.3750000000027,79.76353457164129,2965.902069143285,2646.8479308567203,1
2018-11-06,HEROMOTOCO,EQ,2847.8,2864.0,2963.95,2827.8,2855.0,2856.05,2854.35,248605,709604852.4,21003,90277,36.31,2805.525000000003,79.10346572348566,2963.731931446974,2647.3180685530315,1
2018-11-07,HEROMOTOCO,EQ,2856.05,2897.0,2897.0,2850.0,2891.15,2888.55,2885.75,37641,108622385.5,3039,12297,32.67,2805.365000000003,78.92291225582312,2963.210824511649,2647.5191754883567,1
2018-11-09,HEROMOTOCO,EQ,2888.55,2898.0,2965.5,2878.3,2959.9,2956.7,2942.37,275743,811338545.85,27295,75802,27.49,2807.195000000003,82.08432105555173,2971.3636421111064,2643.0263578888994,2
2018-11-12,HEROMOTOCO,EQ,2956.7,2958.85,2976.5,2820.1,2834.0,2839.35,2886.73,280472,809648151.2,33144,108242,38.59,2805.612500000003,81.08853490731003,2967.789569814623,2643.4354301853828,1
2018-11-13,HEROMOTOCO,EQ,2839.35,2828.0,2898.45,2808.0,2872.3,2879.7,2847.97,269648,767949604.5,18747,36518,13.54,2804.900000000003,80.33055065424382,2965.5611013084904,2644.2388986915153,1
2018-11-14,HEROMOTOCO,EQ,2879.7,2898.9,2927.4,2823.0,2851.85,2847.55,2879.5,263733,759419655.85,17801,80491,30.52,2803.215000000003,78.9869627816303,2961.1889255632636,2645.241074436742,1
2018-11-15,HEROMOTOCO,EQ,2847.55,2872.0,2934.9,2856.2,2919.7,2922.15,2912.96,341266,994093170.6,35366,116041,34.0,2804.562500000003,80.84678308701771,2966.2560661740386,2642.868933825968,2
2018-11-16,HEROMOTOCO,EQ,2922.15,2930.0,2970.0,2925.25,2954.0,2961.9,2948.75,383335,1130357491.35,24338,213125,55.6,2812.2800000000034,88.18127620803212,2988.6425524160677,2635.917447583939,2
2018-11-19,HEROMOTOCO,EQ,2961.9,2973.3,2998.9,2963.1,2988.0,2980.65,2979.32,291764,869257413.45,22870,142403,48.81,2825.6750000000034,92.507902222877,3010.6908044457573,2640.6591955542494,2
2018-11-20,HEROMOTOCO,EQ,2980.65,2988.9,2994.95,2941.0,2963.5,2960.1,2965.24,161818,479828727.3,14597,38484,23.78,2837.090000000003,94.38109980283797,3025.852199605679,2648.327800394327,2
2018-11-21,HEROMOTOCO,EQ,2960.1,2952.6,2961.5,2892.2,2900.25,2912.05,2920.77,288328,842140093.55,25178,137343,47.63,2846.480000000003,91.87254959134636,3030.225099182696,2662.7349008173105,2
2018-11-22,HEROMOTOCO,EQ,2912.05,2901.0,2954.7,2872.15,2916.0,2917.75,2917.4,346980,1012277993.15,26882,142553,41.08,2857.285000000003,86.49291589484906,3030.2708317897013,2684.2991682103047,2
2018-11-26,HEROMOTOCO,EQ,2917.75,2918.0,3104.7,2912.25,3096.1,3076.0,3004.23,645146,1938169611.6,49378,259044,40.15,2876.330000000003,90.73312573286982,3057.796251465743,2694.8637485342633,2
2018-11-27,HEROMOTOCO,EQ,3076.0,3068.35,3075.0,2950.0,2958.0,2958.15,3001.11,798702,2396993174.65,57100,368701,46.16,2888.9700000000034,82.93385506403996,3054.8377101280835,2723.1022898719234,2
2018-11-28,HEROMOTOCO,EQ,2958.15,2973.0,3015.0,2970.0,3002.05,2999.15,2998.84,650210,1949877552.15,36179,315075,48.46,2901.4350000000036,79.59112470352942,3060.6172494070624,2742.2527505929447,2
2018-11-29,HEROMOTOCO,EQ,2999.15,3025.95,3042.8,2996.65,3032.85,3016.8,3021.44,502846,1519318031.75,37253,275799,54.85,2913.5800000000036,77.6137813318325,3068.8075626636687,2758.3524373363384,2
2018-11-30,HEROMOTOCO,EQ,3016.8,3025.0,3061.8,3020.0,3055.0,3055.2,3046.36,418913,1276160551.55,33985,186940,44.63,2928.2225000000035,75.1670901444477,3078.556680288899,2777.888319711108,2
2018-12-03,HEROMOTOCO,EQ,3055.2,3050.0,3067.35,2999.05,3029.5,3039.9,3030.27,627118,1900336660.55,37095,317229,50.59,2940.6050000000037,71.91682128824029,3084.438642576484,2796.771357423523,2
2018-12-04,HEROMOTOCO,EQ,3039.9,3040.0,3091.25,3035.0,3079.0,3069.15,3064.25,427274,1309272552.25,39797,186831,43.73,2949.2325000000037,76.56000617846678,3102.352512356937,2796.1124876430704,2
2018-12-05,HEROMOTOCO,EQ,3069.15,3059.9,3081.95,3028.4,3043.9,3052.5,3046.81,211238,643602341.75,17629,89797,42.51,2959.4675000000034,75.96667426364363,3111.4008485272907,2807.534151472716,2
2018-12-06,HEROMOTOCO,EQ,3052.5,3028.2,3053.7,3005.05,3035.0,3026.75,3032.26,713055,2162169718.15,34687,474017,66.48,2968.0025000000032,73.27762901778472,3114.5577580355725,2821.447241964434,2
2018-12-07,HEROMOTOCO,EQ,3026.75,3060.0,3077.0,3025.1,3066.0,3066.8,3048.35,365305,1113576487.5,25841,244754,67.0,2976.9150000000036,73.94243867250108,3124.799877345006,2829.0301226550014,2
2018-12-10,HEROMOTOCO,EQ,3066.8,3025.0,3060.0,3005.0,3034.0,3046.5,3034.0,682813,2071655221.95,24004,498329,72.98,2981.4050000000034,75.36312950951681,3132.131259019037,2830.67874098097,2
2018-12-11,HEROMOTOCO,EQ,3046.5,3010.0,3062.5,2982.0,3049.7,3038.8,3028.88,443657,1343782480.5,41102,216132,48.72,2991.3775000000037,68.45589143647919,3128.289282872962,2854.4657171270455,2
2018-12-12,HEROMOTOCO,EQ,3038.8,3055.0,3274.25,3040.6,3248.0,3258.65,3206.13,2188953,7018073273.35,103945,1024624,46.81,3010.325000000004,86.09069345750889,3182.5063869150217,2838.143613084986,2
2018-12-13,HEROMOTOCO,EQ,3258.65,3230.0,3340.0,3210.05,3329.85,3318.25,3285.75,1278210,4199874863.75,83298,483681,37.84,3033.8600000000038,102.10024047600527,3238.060480952014,2829.6595190479934,1
2018-12-14,HEROMOTOCO,EQ,3318.25,3302.0,3350.8,3266.65,3315.0,3314.65,3308.3,920809,3046314402.1,88985,420177,45.63,3053.4850000000038,116.24063301252707,3285.966266025058,2821.0037339749497,1
2018-12-17,HEROMOTOCO,EQ,3314.65,3316.0,3320.0,3265.3,3292.0,3286.1,3286.44,707590,2325451699.45,33581,408123,57.68,3069.695000000004,125.06681466949648,3319.828629338997,2819.5613706610106,1
2018-12-18,HEROMOTOCO,EQ,3286.1,3275.05,3324.65,3240.0,3297.05,3298.05,3289.28,910514,2994935229.85,48863,543723,59.72,3085.5650000000037,133.0556493193162,3351.676298638636,2819.4537013613713,1
2018-12-19,HEROMOTOCO,EQ,3298.05,3305.0,3330.1,3280.0,3302.2,3305.2,3307.82,947007,3132526357.45,40050,660511,69.75,3102.820000000004,138.2057347046738,3379.2314694093516,2826.408530590656,1
2018-12-20,HEROMOTOCO,EQ,3305.2,3295.95,3380.0,3268.45,3372.3,3361.35,3322.89,388448,1290770181.4,26060,113731,29.28,3125.2850000000035,142.02792914737034,3409.340858294744,2841.229141705263,1
2018-12-21,HEROMOTOCO,EQ,3361.35,3361.35,3369.0,3311.5,3335.25,3324.15,3332.67,525895,1752633056.45,42293,223791,42.55,3145.605000000003,139.82793646401765,3425.2608729280387,2865.9491270719677,1
2018-12-24,HEROMOTOCO,EQ,3324.15,3300.0,3301.0,3150.0,3166.0,3168.4,3197.52,655657,2096478723.9,46973,98805,15.07,3150.225000000003,138.930700729749,3428.086401459501,2872.3635985405053,1
2018-12-26,HEROMOTOCO,EQ,3168.4,3160.0,3212.0,3136.05,3184.15,3175.2,3178.16,506895,1610995034.2,32767,118403,23.36,3161.0775000000026,131.41105905054368,3423.89961810109,2898.2553818989154,1
2018-12-27,HEROMOTOCO,EQ,3175.2,3208.7,3210.0,3114.65,3129.0,3128.8,3159.15,357087,1128092301.9,22176,76121,21.32,3167.560000000002,126.09297488673003,3419.745949773462,2915.3740502265423,1
2018-12-28,HEROMOTOCO,EQ,3128.8,3138.05,3160.0,3110.75,3123.45,3122.6,3131.77,260717,816506078.35,17581,58520,22.45,3172.850000000002,121.57355798032772,3415.9971159606575,2929.702884039347,1
2018-12-31,HEROMOTOCO,EQ,3122.6,3143.0,3159.05,3087.0,3090.0,3104.25,3123.49,279055,871626888.6,21625,54652,19.58,3175.3025000000025,119.55325005486188,3414.409000109726,2936.195999890279,1
